Day of week,Energy,Week Day,Year,Month,Day of month,Hour,Sum,Seasonal,Trend,Residual
3.0,1.2749069,1.0,2020.0,4.0,8.0,12.0,1.2749069,-3.7117536,0.8694583,4.1172013
3.0,2.1460931,1.0,2020.0,4.0,8.0,13.0,3.421,-2.0044007,0.8694583,3.2810354
3.0,4.158368,1.0,2020.0,4.0,8.0,13.999999,7.579368,-0.11932578,0.8694583,3.4082348
3.0,5.544491,1.0,2020.0,4.0,8.0,15.000001,13.123859,2.826555,0.8694583,1.848477
3.0,5.435141,1.0,2020.0,4.0,8.0,16.0,18.559,4.473089,0.8694583,0.09259415
3.0,0.0,1.0,2020.0,4.0,8.0,17.0,18.559,4.7026706,0.8694583,-5.5721292
3.0,0.0,1.0,2020.0,4.0,8.0,18.0,18.559,5.12714,0.8694583,-5.9965987
3.0,1.9998474,1.0,2020.0,4.0,8.0,19.0,20.558847,5.2550483,0.8694583,-4.1246595
3.0,0.3081526,1.0,2020.0,4.0,8.0,20.0,20.867,4.301622,0.8694583,-4.862928
3.0,0.0,1.0,2020.0,4.0,8.0,21.0,20.867,3.4812276,0.8694583,-4.3506856
3.0,0.0,1.0,2020.0,4.0,8.0,22.0,20.867,2.72231,0.8694583,-3.5917687
3.0,0.0,1.0,2020.0,4.0,8.0,23.0,20.867,3.1239865,0.8694583,-3.9934454
4.0,0.0,1.0,2020.0,4.0,9.0,0.0,0.0,3.9260197,0.87026626,-4.796286
4.0,0.0,1.0,2020.0,4.0,9.0,1.0,0.0,3.9250274,0.8687038,-4.793731
4.0,0.0,1.0,2020.0,4.0,9.0,2.0,0.0,1.50495,0.8117559,-2.3167057
4.0,0.0,1.0,2020.0,4.0,9.0,3.0,0.0,-1.5689868,0.72184217,0.8471445
4.0,0.0,1.0,2020.0,4.0,9.0,4.0,0.0,-3.5646758,0.5732737,2.991402
4.0,0.0,1.0,2020.0,4.0,9.0,5.0,0.0,-4.3825507,0.4600417,3.9225082
4.0,0.0,1.0,2020.0,4.0,9.0,6.0,0.0,-4.693912,0.4600417,4.23387
4.0,0.0,1.0,2020.0,4.0,9.0,6.9999995,0.0,-4.887269,0.4183782,4.468891
4.0,0.0,1.0,2020.0,4.0,9.0,8.0,0.0,-5.0556264,0.4856581,4.5699687
4.0,0.0,1.0,2020.0,4.0,9.0,9.0,0.0,-5.160708,0.7330375,4.4276695
4.0,0.0,1.0,2020.0,4.0,9.0,10.0,0.0,-5.2108197,0.9987575,4.2120614
4.0,0.0,1.0,2020.0,4.0,9.0,11.0,0.0,-5.0096183,1.3636026,3.6460154
4.0,1.3136902,1.0,2020.0,4.0,9.0,12.0,1.3136902,-3.7117536,1.8826077,3.1428363
